bastl_g._hard novak_j._hard 1
berasategui_a._hard al-alawi_s.k._hard 1
caratti_c._hard heuberger_i._hard 1
cherkasov_a._hard arazi_h._hard 1
el_aynaoui_y._hard dupuis_a._hard 1
gaudio_g._hard luxa_p._hard 1
kiefer_n._hard tarango_j._hard 1
marin_j.a._hard mantilla_f._hard 1
mirnyi_m._hard puerta_m._hard 1
santoro_f._hard burgsmuller_l._hard 1
schalken_s._hard diaz_j._hard 1
schuettler_r._hard sanchez_j._hard 1
squillari_f._hard siemerink_j._hard 1
tillstrom_m._hard ivanisevic_g._hard 1
vacek_d._hard vicente_f._hard 1
van_lottum_j._hard blanco_g._hard 1
bastl_g._hard berasategui_a._hard 1
el_aynaoui_y._hard gaudio_g._hard 1
kiefer_n._hard caratti_c._hard 1
mirnyi_m._hard marin_j.a._hard 1
santoro_f._hard van_lottum_j._hard 1
schalken_s._hard squillari_f._hard 1
schuettler_r._hard vacek_d._hard 1
tillstrom_m._hard cherkasov_a._hard 1
el_aynaoui_y._hard tillstrom_m._hard 1
kiefer_n._hard schalken_s._hard 1
santoro_f._hard bastl_g._hard 1
schuettler_r._hard mirnyi_m._hard 1
santoro_f._hard kiefer_n._hard 1
schuettler_r._hard el_aynaoui_y._hard 1
santoro_f._hard schuettler_r._hard 1
balcells_j._hard squillari_f._hard 1
behrend_t._hard hantschk_m._hard 1
chang_m._hard black_b._hard 1
ferrero_j.c._hard federer_r._hard 1
gambill_j.m._hard fromberg_r._hard 1
gaudio_g._hard sargsian_s._hard 1
gustafsson_m._hard nielsen_m._hard 1
haas_t._hard tarango_j._hard 1
johansson_t._hard weiner_g._hard 1
martin_a._hard berasategui_a._hard 1
norman_m._hard costa_f._hard 1
novak_j._hard bjorkman_j._hard 1
rosset_m._hard vicente_f._hard 1
schalken_s._hard ivanisevic_g._hard 1
sell_m._hard escude_n._hard 1
van_lottum_j._hard woodruff_c._hard 1
balcells_j._hard haas_t._hard 1
chang_m._hard sell_m._hard 1
ferrero_j.c._hard martin_a._hard 1
gaudio_g._hard novak_j._hard 1
gustafsson_m._hard johansson_t._hard 1
norman_m._hard gambill_j.m._hard 1
rosset_m._hard van_lottum_j._hard 1
schalken_s._hard behrend_t._hard 1
balcells_j._hard ferrero_j.c._hard 1
chang_m._hard gustafsson_m._hard 1
gaudio_g._hard schalken_s._hard 1
norman_m._hard rosset_m._hard 1
chang_m._hard balcells_j._hard 1
norman_m._hard gaudio_g._hard 1
norman_m._hard chang_m._hard 1
arazi_h._hard mantilla_f._hard 1
clavet_f._hard kuerten_g._hard 1
clement_a._hard zabaleta_m._hard 1
corretja_a._hard pioline_c._hard 1
dosedel_s._hard woodforde_m._hard 1
hewitt_l._hard grosjean_s._hard 1
hrbaty_d._hard ullyett_k._hard 1
ilie_a._hard costa_a._hard 1
koubek_s._hard meligeni_f._hard 1
kucera_k._hard damm_m._hard 1
lapentti_n._hard el_aynaoui_y._hard 1
ljubicic_i._hard safin_m._hard 1
martin_t._hard medvedev_a._hard 1
stoltenberg_j._hard diaz_j._hard 1
vacek_d._hard lisnard_j._hard 1
voinea_a._hard spadea_v._hard 1
corretja_a._hard arazi_h._hard 1
dosedel_s._hard ilie_a._hard 1
hewitt_l._hard clavet_f._hard 1
kucera_k._hard clement_a._hard 1
lapentti_n._hard koubek_s._hard 1
ljubicic_i._hard martin_t._hard 1
stoltenberg_j._hard hrbaty_d._hard 1
voinea_a._hard vacek_d._hard 1
corretja_a._hard dosedel_s._hard 1
hewitt_l._hard voinea_a._hard 1
ljubicic_i._hard kucera_k._hard 1
stoltenberg_j._hard lapentti_n._hard 1
hewitt_l._hard corretja_a._hard 1
stoltenberg_j._hard ljubicic_i._hard 1
hewitt_l._hard stoltenberg_j._hard 1
agassi_a._hard puerta_m._hard 1
alami_k._hard manta_l._hard 1
arazi_h._hard alonso_j._hard 1
behrend_t._hard meligeni_f._hard 1
bjorkman_j._hard stoltenberg_j._hard 1
black_w._hard gambill_j.m._hard 1
clavet_f._hard hrbaty_d._hard 1
clement_a._hard van_lottum_j._hard 1
corretja_a._hard sargsian_s._hard 1
dosedel_s._hard boutter_j._hard 1
dupuis_a._hard rodriguez_m._hard 1
el_aynaoui_y._hard parmar_a._hard 1
escude_n._hard courier_j._hard 1
federer_r._hard chang_m._hard 1
ferreira_w._hard bastl_g._hard 1
ferrero_j.c._hard draper_s._hard 1
fromberg_r._hard enqvist_t._hard 1
grosjean_s._hard motomura_g._hard 1
haas_t._hard saulnier_c._hard 1
henman_t._hard golmard_j._hard 1
hewitt_l._hard goldstein_p._hard 1
hill_m._hard karbacher_b._hard 1
ilie_a._hard tarango_j._hard 1
ivanisevic_g._hard pioline_c._hard 1
johansson_t._hard kulti_n._hard 1
jonsson_f._hard diaz_j._hard 1
kafelnikov_y._hard knippschild_j._hard 1
kiefer_n._hard canas_g._hard 1
koubek_s._hard cadart_r._hard 1
krajicek_r._hard santoro_f._hard 1
kroslak_j._hard lopez-moron_a._hard 1
lapentti_n._hard medvedev_a._hard 1
llodra_m._hard gaudio_g._hard 1
martin_t._hard black_b._hard 1
mirnyi_m._hard agenor_r._hard 1
norman_m._hard mamiit_c._hard 1
novak_j._hard hipfl_m._hard 1
paes_l._hard petrovic_d._hard 1
philippoussis_m._hard okun_n._hard 1
portas_a._hard kuerten_g._hard 1
pozzi_g._hard zib_t._hard 1
pretzsch_a._hard o'brien_a._hard 1
rochus_c._hard costa_a._hard 1
rosset_m._hard delgado_j._hard 1
sampras_p._hard arthurs_w._hard 1
schalken_s._hard blanco_g._hard 1
schuettler_r._hard marin_j.a._hard 1
sekulov_j._hard ljubicic_i._hard 1
sluiter_r._hard gaudenzi_a._hard 1
squillari_f._hard sirianni_j._hard 1
srichaphan_p._hard kucera_k._hard 1
stafford_g._hard safin_m._hard 1
tieleman_l._hard martin_a._hard 1
tillstrom_m._hard lareau_s._hard 1
ullyett_k._hard tabara_m._hard 1
vacek_d._hard stanoytchev_o._hard 1
vanek_j._hard wessels_p._hard 1
vicente_f._hard berasategui_a._hard 1
vinciguerra_a._hard gumy_h._hard 1
voinea_a._hard spadea_v._hard 1
woodbridge_t._hard siemerink_j._hard 1
woodforde_m._hard sanguinetti_d._hard 1
woodruff_c._hard damm_m._hard 1
zabaleta_m._hard mantilla_f._hard 1
agassi_a._hard schalken_s._hard 1
alami_k._hard llodra_m._hard 1
arazi_h._hard jonsson_f._hard 1
bjorkman_j._hard vanek_j._hard 1
black_w._hard rosset_m._hard 1
clavet_f._hard ivanisevic_g._hard 1
clement_a._hard lapentti_n._hard 1
dosedel_s._hard srichaphan_p._hard 1
el_aynaoui_y._hard haas_t._hard 1
escude_n._hard krajicek_r._hard 1
federer_r._hard kroslak_j._hard 1
ferreira_w._hard johansson_t._hard 1
ferrero_j.c._hard tieleman_l._hard 1
fromberg_r._hard pretzsch_a._hard 1
grosjean_s._hard hill_m._hard 1
henman_t._hard schuettler_r._hard 1
hewitt_l._hard corretja_a._hard 1
ilie_a._hard novak_j._hard 1
kafelnikov_y._hard vacek_d._hard 1
kiefer_n._hard behrend_t._hard 1
koubek_s._hard stafford_g._hard 1
mirnyi_m._hard dupuis_a._hard 1
norman_m._hard pozzi_g._hard 1
philippoussis_m._hard sluiter_r._hard 1
rochus_c._hard ullyett_k._hard 1
sampras_p._hard tillstrom_m._hard 1
squillari_f._hard woodforde_m._hard 1
vicente_f._hard martin_t._hard 1
vinciguerra_a._hard paes_l._hard 1
voinea_a._hard portas_a._hard 1
woodruff_c._hard sekulov_j._hard 1
zabaleta_m._hard woodbridge_t._hard 1
agassi_a._hard zabaleta_m._hard 1
arazi_h._hard vicente_f._hard 1
clement_a._hard federer_r._hard 1
dosedel_s._hard squillari_f._hard 1
el_aynaoui_y._hard ferrero_j.c._hard 1
escude_n._hard vinciguerra_a._hard 1
ferreira_w._hard clavet_f._hard 1
henman_t._hard grosjean_s._hard 1
hewitt_l._hard voinea_a._hard 1
kafelnikov_y._hard koubek_s._hard 1
kiefer_n._hard alami_k._hard 1
norman_m._hard bjorkman_j._hard 1
philippoussis_m._hard ilie_a._hard 1
rochus_c._hard mirnyi_m._hard 1
sampras_p._hard black_w._hard 1
woodruff_c._hard fromberg_r._hard 1
agassi_a._hard philippoussis_m._hard 1
arazi_h._hard escude_n._hard 1
el_aynaoui_y._hard clement_a._hard 1
kafelnikov_y._hard rochus_c._hard 1
kiefer_n._hard ferreira_w._hard 1
norman_m._hard hewitt_l._hard 1
sampras_p._hard dosedel_s._hard 1
woodruff_c._hard henman_t._hard 1
agassi_a._hard arazi_h._hard 1
kafelnikov_y._hard el_aynaoui_y._hard 1
norman_m._hard kiefer_n._hard 1
sampras_p._hard woodruff_c._hard 1
agassi_a._hard sampras_p._hard 1
kafelnikov_y._hard norman_m._hard 1
agassi_a._hard kafelnikov_y._hard 1
alami_k._hard norman_m._hard 1
arazi_h._hard schuettler_r._hard 1
black_w._hard vacek_d._hard 1
blanco_g._hard schalken_s._hard 1
costa_a._hard berasategui_a._hard 1
el_aynaoui_y._hard ilie_a._hard 1
ferrero_j.c._hard damm_m._hard 1
golmard_j._hard clavet_f._hard 1
kiefer_n._hard burgsmuller_l._hard 1
koubek_s._hard marin_j.a._hard 1
lapentti_n._hard gross_o._hard 1
mantilla_f._hard black_b._hard 1
martin_a._hard tarango_j._hard 1
novak_j._hard alvarez_e._hard 1
pavel_a._hard prinosil_d._hard 1
vicente_f._hard paes_l._hard 1
alami_k._hard vicente_f._hard 1
costa_a._hard koubek_s._hard 1
el_aynaoui_y._hard blanco_g._hard 1
ferrero_j.c._hard lapentti_n._hard 1
golmard_j._hard pavel_a._hard 1
kiefer_n._hard martin_a._hard 1
mantilla_f._hard black_w._hard 1
novak_j._hard arazi_h._hard 1
alami_k._hard novak_j._hard 1
costa_a._hard el_aynaoui_y._hard 1
ferrero_j.c._hard mantilla_f._hard 1
kiefer_n._hard golmard_j._hard 1
ferrero_j.c._hard alami_k._hard 1
kiefer_n._hard costa_a._hard 1
kiefer_n._hard ferrero_j.c._hard 1
clement_a._hard pretzsch_a._hard 1
diaz_j._hard bjorkman_j._hard 1
enqvist_t._hard portas_a._hard 1
federer_r._hard dupuis_a._hard 1
grosjean_s._hard di_pasquale_a._hard 1
guardiola_t._hard stanoytchev_o._hard 1
ivanisevic_g._hard saulnier_c._hard 1
johansson_t._hard bastl_g._hard 1
kafelnikov_y._hard pozzi_g._hard 1
kroslak_j._hard hrbaty_d._hard 1
ljubicic_i._hard voinea_a._hard 1
rosset_m._hard arthurs_w._hard 1
roux_l._hard knippschild_j._hard 1
santoro_f._hard wessels_p._hard 1
siemerink_j._hard raoux_g._hard 1
vinciguerra_a._hard safin_m._hard 1
federer_r._hard johansson_t._hard 1
grosjean_s._hard roux_l._hard 1
guardiola_t._hard kroslak_j._hard 1
ivanisevic_g._hard enqvist_t._hard 1
ljubicic_i._hard kafelnikov_y._hard 1
rosset_m._hard clement_a._hard 1
santoro_f._hard siemerink_j._hard 1
vinciguerra_a._hard diaz_j._hard 1
federer_r._hard ljubicic_i._hard 1
grosjean_s._hard vinciguerra_a._hard 1
rosset_m._hard ivanisevic_g._hard 1
santoro_f._hard guardiola_t._hard 1
federer_r._hard santoro_f._hard 1
rosset_m._hard grosjean_s._hard 1
rosset_m._hard federer_r._hard 1
agenor_r._hard king_p._hard 1
chang_m._hard srichaphan_p._hard 1
courier_j._hard taino_e._hard 1
ferreira_w._hard salzenstein_j._hard 1
gimelstob_j._hard gambill_j.m._hard 1
goldstein_p._hard blake_j._hard 1
gumy_h._hard woodbridge_t._hard 1
larsson_m._hard rodriguez_m._hard 1
liukko_v._hard tieleman_l._hard 1
malisse_x._hard fromberg_r._hard 1
mamiit_c._hard alonso_j._hard 1
philippoussis_m._hard canas_g._hard 1
sargsian_s._hard van_lottum_j._hard 1
tillstrom_m._hard squillari_f._hard 1
woodforde_m._hard humphries_s._hard 1
zib_t._hard massu_n._hard 1
chang_m._hard mamiit_c._hard 1
courier_j._hard gumy_h._hard 1
ferreira_w._hard liukko_v._hard 1
gimelstob_j._hard zib_t._hard 1
goldstein_p._hard malisse_x._hard 1
larsson_m._hard woodforde_m._hard 1
philippoussis_m._hard agenor_r._hard 1
tillstrom_m._hard sargsian_s._hard 1
courier_j._hard goldstein_p._hard 1
ferreira_w._hard larsson_m._hard 1
philippoussis_m._hard gimelstob_j._hard 1
tillstrom_m._hard chang_m._hard 1
philippoussis_m._hard courier_j._hard 1
tillstrom_m._hard ferreira_w._hard 1
philippoussis_m._hard tillstrom_m._hard 1
levy_h._hard sekulov_j._hard 1
macphie_b._hard manta_l._hard 1
mamiit_c._hard jensen_l._hard 1
massu_n._hard etlis_g._hard 1
popp_a._hard behrend_t._hard 1
pretzsch_a._hard knowles_m._hard 1
reneberg_r._hard goldstein_p._hard 1
rodriguez_m._hard gimelstob_j._hard 1
sa_a._hard agenor_r._hard 1
salzenstein_j._hard jonsson_f._hard 1
sanguinetti_d._hard dupuis_a._hard 1
srichaphan_p._hard caratti_c._hard 1
stanoytchev_o._hard lareau_s._hard 1
tieleman_l._hard bryan_b._hard 1
woodforde_m._hard alonso_j._hard 1
zib_t._hard hantschk_m._hard 1
black_b._hard rodriguez_m._hard 1
chang_m._hard pretzsch_a._hard 1
ferreira_w._hard popp_a._hard 1
fromberg_r._hard sanguinetti_d._hard 1
gambill_j.m._hard stanoytchev_o._hard 1
gumy_h._hard massu_n._hard 1
haas_t._hard salzenstein_j._hard 1
larsson_m._hard zib_t._hard 1
mamiit_c._hard mirnyi_m._hard 1
philippoussis_m._hard macphie_b._hard 1
sa_a._hard spadea_v._hard 1
sargsian_s._hard levy_h._hard 1
schuettler_r._hard srichaphan_p._hard 1
tieleman_l._hard courier_j._hard 1
tillstrom_m._hard reneberg_r._hard 1
woodruff_c._hard woodforde_m._hard 1
black_b._hard woodruff_c._hard 1
chang_m._hard gumy_h._hard 1
ferreira_w._hard mamiit_c._hard 1
haas_t._hard tillstrom_m._hard 1
larsson_m._hard philippoussis_m._hard 1
sa_a._hard fromberg_r._hard 1
sargsian_s._hard tieleman_l._hard 1
schuettler_r._hard gambill_j.m._hard 1
black_b._hard chang_m._hard 1
haas_t._hard ferreira_w._hard 1
larsson_m._hard schuettler_r._hard 1
sa_a._hard sargsian_s._hard 1
black_b._hard haas_t._hard 1
larsson_m._hard sa_a._hard 1
larsson_m._hard black_b._hard 1
bjorkman_j._hard lapentti_n._hard 1
dewulf_f._hard ivanisevic_g._hard 1
escude_n._hard prinosil_d._hard 1
golmard_j._hard zabaleta_m._hard 1
grosjean_s._hard medvedev_a._hard 1
henman_t._hard martin_a._hard 1
hrbaty_d._hard safin_m._hard 1
kafelnikov_y._hard kulti_n._hard 1
kiefer_n._hard vacek_d._hard 1
norman_m._hard schalken_s._hard 1
novak_j._hard johansson_t._hard 1
pioline_c._hard voinea_a._hard 1
rusedski_g._hard kucera_k._hard 1
santoro_f._hard alami_k._hard 1
siemerink_j._hard enqvist_t._hard 1
wessels_p._hard pavel_a._hard 1
golmard_j._hard siemerink_j._hard 1
henman_t._hard santoro_f._hard 1
hrbaty_d._hard bjorkman_j._hard 1
kafelnikov_y._hard escude_n._hard 1
kiefer_n._hard novak_j._hard 1
norman_m._hard wessels_p._hard 1
pioline_c._hard grosjean_s._hard 1
rusedski_g._hard dewulf_f._hard 1
golmard_j._hard norman_m._hard 1
henman_t._hard hrbaty_d._hard 1
kafelnikov_y._hard rusedski_g._hard 1
pioline_c._hard kiefer_n._hard 1
henman_t._hard kafelnikov_y._hard 1
pioline_c._hard golmard_j._hard 1
pioline_c._hard henman_t._hard 1
arazi_h._hard gambill_j.m._hard 1
enqvist_t._hard voinea_a._hard 1
federer_r._hard kiefer_n._hard 1
golmard_j._hard ferrero_j.c._hard 1
hrbaty_d._hard pavel_a._hard 1
ivanisevic_g._hard black_w._hard 1
kafelnikov_y._hard medvedev_a._hard 1
kucera_k._hard novak_j._hard 1
pioline_c._hard martin_a._hard 1
rosset_m._hard ljubicic_i._hard 1
rusedski_g._hard clement_a._hard 1
santoro_f._hard safin_m._hard 1
saulnier_c._hard schuettler_r._hard 1
tarango_j._hard bjorkman_j._hard 1
vacek_d._hard johansson_t._hard 1
zabaleta_m._hard henman_t._hard 1
enqvist_t._hard kucera_k._hard 1
federer_r._hard ivanisevic_g._hard 1
kafelnikov_y._hard vacek_d._hard 1
pioline_c._hard tarango_j._hard 1
rosset_m._hard hrbaty_d._hard 1
rusedski_g._hard golmard_j._hard 1
santoro_f._hard arazi_h._hard 1
zabaleta_m._hard saulnier_c._hard 1
enqvist_t._hard pioline_c._hard 1
kafelnikov_y._hard santoro_f._hard 1
rosset_m._hard federer_r._hard 1
rusedski_g._hard zabaleta_m._hard 1
kafelnikov_y._hard rusedski_g._hard 1
rosset_m._hard enqvist_t._hard 1
rosset_m._hard kafelnikov_y._hard 1
agenor_r._clay diaz_j._clay 1
canas_g._clay massu_n._clay 1
chela_j.i._clay black_b._clay 1
fromberg_r._clay sa_a._clay 1
gaudio_g._clay clavet_f._clay 1
gumy_h._clay dupuis_a._clay 1
hantschk_m._clay marin_j.a._clay 1
hernandez_a._clay tieleman_l._clay 1
koubek_s._clay portas_a._clay 1
kuerten_g._clay etlis_g._clay 1
lapentti_n._clay ulihrach_b._clay 1
meligeni_f._clay bruguera_s._clay 1
puerta_m._clay vicente_f._clay 1
sargsian_s._clay viloca_j.a._clay 1
squillari_f._clay blanco_g._clay 1
stanoytchev_o._clay di_pasquale_a._clay 1
canas_g._clay meligeni_f._clay 1
chela_j.i._clay kuerten_g._clay 1
gaudio_g._clay hernandez_a._clay 1
hantschk_m._clay stanoytchev_o._clay 1
koubek_s._clay fromberg_r._clay 1
lapentti_n._clay sargsian_s._clay 1
puerta_m._clay gumy_h._clay 1
squillari_f._clay agenor_r._clay 1
chela_j.i._clay hantschk_m._clay 1
koubek_s._clay gaudio_g._clay 1
puerta_m._clay canas_g._clay 1
squillari_f._clay lapentti_n._clay 1
chela_j.i._clay koubek_s._clay 1
puerta_m._clay squillari_f._clay 1
chela_j.i._clay puerta_m._clay 1
bastl_g._hard tillstrom_m._hard 1
behrend_t._hard rosset_m._hard 1
bjorkman_j._hard dupuis_a._hard 1
damm_m._hard pless_k._hard 1
federer_r._hard dewulf_f._hard 1
heuberger_i._hard delgado_j._hard 1
ivanisevic_g._hard prinosil_d._hard 1
jonsson_f._hard pretzsch_a._hard 1
kroslak_j._hard voinea_a._hard 1
larsson_m._hard arthurs_w._hard 1
liukko_v._hard johansson_t._hard 1
ljubicic_i._hard luxa_p._hard 1
pozzi_g._hard siemerink_j._hard 1
safin_m._hard lareau_s._hard 1
schuettler_r._hard manta_l._hard 1
vinciguerra_a._hard rochus_c._hard 1
bjorkman_j._hard heuberger_i._hard 1
damm_m._hard bastl_g._hard 1
federer_r._hard jonsson_f._hard 1
larsson_m._hard behrend_t._hard 1
ljubicic_i._hard ivanisevic_g._hard 1
pozzi_g._hard liukko_v._hard 1
safin_m._hard kroslak_j._hard 1
vinciguerra_a._hard schuettler_r._hard 1
federer_r._hard pozzi_g._hard 1
larsson_m._hard ljubicic_i._hard 1
safin_m._hard bjorkman_j._hard 1
vinciguerra_a._hard damm_m._hard 1
larsson_m._hard federer_r._hard 1
vinciguerra_a._hard safin_m._hard 1
vinciguerra_a._hard larsson_m._hard 1
bryan_m._hard gaudenzi_a._hard 1
calatrava_a._hard zabaleta_m._hard 1
clavet_f._hard woodforde_m._hard 1
fromberg_r._hard stark_j._hard 1
gambill_j.m._hard alonso_j._hard 1
gimelstob_j._hard alami_k._hard 1
goldstein_p._hard pavel_a._hard 1
hipfl_m._hard srichaphan_p._hard 1
ilie_a._hard chang_m._hard 1
koubek_s._hard black_b._hard 1
malisse_x._hard van_lottum_j._hard 1
mamiit_c._hard mirnyi_m._hard 1
rafter_p._hard gumy_h._hard 1
sa_a._hard szymanski_j._hard 1
tieleman_l._hard roddick_a._hard 1
woodruff_c._hard kratochvil_m._hard 1
calatrava_a._hard bryan_m._hard 1
fromberg_r._hard ilie_a._hard 1
gimelstob_j._hard mamiit_c._hard 1
goldstein_p._hard clavet_f._hard 1
koubek_s._hard gambill_j.m._hard 1
rafter_p._hard hipfl_m._hard 1
sa_a._hard malisse_x._hard 1
woodruff_c._hard tieleman_l._hard 1
calatrava_a._hard woodruff_c._hard 1
fromberg_r._hard gimelstob_j._hard 1
goldstein_p._hard rafter_p._hard 1
koubek_s._hard sa_a._hard 1
calatrava_a._hard goldstein_p._hard 1
koubek_s._hard fromberg_r._hard 1
koubek_s._hard calatrava_a._hard 1
agenor_r._clay gonzalez_f._clay 1
alvarez_e._clay diaz_j._clay 1
calleri_a._clay sargsian_s._clay 1
canas_g._clay di_pasquale_a._clay 1
chela_j.i._clay marin_j.a._clay 1
garcia_a._clay blanco_g._clay 1
gaudio_g._clay spottl_m._clay 1
hood_m._clay bruguera_s._clay 1
kuerten_g._clay lisnard_j._clay 1
massu_n._clay meligeni_f._clay 1
portas_a._clay sanguinetti_d._clay 1
puerta_m._clay squillari_f._clay 1
stanoytchev_o._clay hantschk_m._clay 1
ulihrach_b._clay rios_m._clay 1
vicente_f._clay rodriguez_m._clay 1
zib_t._clay lopez-moron_a._clay 1
calleri_a._clay alvarez_e._clay 1
gaudio_g._clay garcia_a._clay 1
hood_m._clay massu_n._clay 1
kuerten_g._clay stanoytchev_o._clay 1
portas_a._clay canas_g._clay 1
puerta_m._clay chela_j.i._clay 1
ulihrach_b._clay agenor_r._clay 1
vicente_f._clay zib_t._clay 1
gaudio_g._clay ulihrach_b._clay 1
kuerten_g._clay calleri_a._clay 1
portas_a._clay hood_m._clay 1
puerta_m._clay vicente_f._clay 1
kuerten_g._clay portas_a._clay 1
puerta_m._clay gaudio_g._clay 1
kuerten_g._clay puerta_m._clay 1
chela_j.i._clay lopez-moron_a._clay 1
di_pasquale_a._clay diaz_j._clay 1
el_aynaoui_y._clay lisnard_j._clay 1
etlis_g._clay gonzalez_p._clay 1
gumy_h._clay massu_n._clay 1
hantschk_m._clay hadad_m._clay 1
kuerten_g._clay bruguera_s._clay 1
mantilla_f._clay blanco_g._clay 1
portas_a._clay canas_g._clay 1
prieto_s._clay balcells_j._clay 1
puerta_m._clay cortes_j._clay 1
rodriguez_m._clay marin_j.a._clay 1
sanguinetti_d._clay gaudio_g._clay 1
stanoytchev_o._clay agenor_r._clay 1
vicente_f._clay tieleman_l._clay 1
zib_t._clay ulihrach_b._clay 1
di_pasquale_a._clay zib_t._clay 1
el_aynaoui_y._clay etlis_g._clay 1
hantschk_m._clay gumy_h._clay 1
kuerten_g._clay prieto_s._clay 1
mantilla_f._clay chela_j.i._clay 1
portas_a._clay stanoytchev_o._clay 1
puerta_m._clay sanguinetti_d._clay 1
vicente_f._clay rodriguez_m._clay 1
el_aynaoui_y._clay portas_a._clay 1
kuerten_g._clay hantschk_m._clay 1
puerta_m._clay mantilla_f._clay 1
vicente_f._clay di_pasquale_a._clay 1
el_aynaoui_y._clay vicente_f._clay 1
puerta_m._clay kuerten_g._clay 1
puerta_m._clay el_aynaoui_y._clay 1
agassi_a._hard ondruska_m._hard 1
black_b._hard alami_k._hard 1
clavet_f._hard meligeni_f._hard 1
corretja_a._hard blake_j._hard 1
costa_a._hard goldstein_p._hard 1
ferreira_w._hard schalken_s._hard 1
ferrero_j.c._hard rafter_p._hard 1
henman_t._hard koubek_s._hard 1
hewitt_l._hard vacek_d._hard 1
lapentti_n._hard ilie_a._hard 1
martin_a._hard grosjean_s._hard 1
moya_c._hard zabaleta_m._hard 1
pavel_a._hard calatrava_a._hard 1
rios_m._hard spadea_v._hard 1
sampras_p._hard rusedski_g._hard 1
woodruff_c._hard dosedel_s._hard 1
clavet_f._hard agassi_a._hard 1
corretja_a._hard sampras_p._hard 1
costa_a._hard pavel_a._hard 1
ferrero_j.c._hard moya_c._hard 1
henman_t._hard black_b._hard 1
hewitt_l._hard woodruff_c._hard 1
lapentti_n._hard ferreira_w._hard 1
rios_m._hard martin_a._hard 1
costa_a._hard corretja_a._hard 1
ferrero_j.c._hard clavet_f._hard 1
henman_t._hard lapentti_n._hard 1
hewitt_l._hard rios_m._hard 1
henman_t._hard costa_a._hard 1
hewitt_l._hard ferrero_j.c._hard 1
hewitt_l._hard henman_t._hard 1
arazi_h._hard agassi_a._hard 1
black_b._hard martin_a._hard 1
chang_m._hard ferrero_j.c._hard 1
clavet_f._hard ilie_a._hard 1
corretja_a._hard kucera_k._hard 1
costa_a._hard koubek_s._hard 1
di_pasquale_a._hard courier_j._hard 1
dosedel_s._hard mantilla_f._hard 1
enqvist_t._hard golmard_j._hard 1
escude_n._hard pioline_c._hard 1
ferreira_w._hard gambill_j.m._hard 1
grosjean_s._hard novak_j._hard 1
haas_t._hard saulnier_c._hard 1
henman_t._hard alami_k._hard 1
hewitt_l._hard moya_c._hard 1
hrbaty_d._hard el_aynaoui_y._hard 1
ivanisevic_g._hard goldstein_p._hard 1
johansson_t._hard clement_a._hard 1
kafelnikov_y._hard spadea_v._hard 1
kuerten_g._hard gimelstob_j._hard 1
lapentti_n._hard bjorkman_j._hard 1
mirnyi_m._hard dent_t._hard 1
norman_m._hard squillari_f._hard 1
philippoussis_m._hard woodruff_c._hard 1
rafter_p._hard ondruska_m._hard 1
